sample_fp	plate	cycle	well	tile
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c7/WellA1_PointA1_0124_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0124.nd2	1	7	A1	124
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c7/WellA1_PointA1_0125_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0125.nd2	1	7	A1	125
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c7/WellA1_PointA1_0126_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0126.nd2	1	7	A1	126
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c7/WellA1_PointA1_0127_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0127.nd2	1	7	A1	127
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c7/WellA1_PointA1_0128_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0128.nd2	1	7	A1	128
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c7/WellA1_PointA1_0129_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0129.nd2	1	7	A1	129
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c7/WellA1_PointA1_0130_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0130.nd2	1	7	A1	130
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c7/WellA1_PointA1_0131_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0131.nd2	1	7	A1	131
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c7/WellA1_PointA1_0132_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0132.nd2	1	7	A1	132
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c7/WellA1_PointA1_0133_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0133.nd2	1	7	A1	133
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c7/WellA1_PointA1_0134_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0134.nd2	1	7	A1	134
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c7/WellA1_PointA1_0135_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0135.nd2	1	7	A1	135
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c7/WellA1_PointA1_0136_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0136.nd2	1	7	A1	136
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c7/WellA1_PointA1_0137_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0137.nd2	1	7	A1	137
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c7/WellA1_PointA1_0138_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0138.nd2	1	7	A1	138
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c7/WellA1_PointA1_0139_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0139.nd2	1	7	A1	139
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c7/WellA1_PointA1_0140_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0140.nd2	1	7	A1	140
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c7/WellA1_PointA1_0141_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0141.nd2	1	7	A1	141
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c7/WellA1_PointA1_0142_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0142.nd2	1	7	A1	142
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c7/WellA1_PointA1_0143_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0143.nd2	1	7	A1	143
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c7/WellA1_PointA1_0144_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0144.nd2	1	7	A1	144
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c7/WellA1_PointA1_0145_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0145.nd2	1	7	A1	145
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c7/WellA1_PointA1_0146_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0146.nd2	1	7	A1	146
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c7/WellA1_PointA1_0147_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0147.nd2	1	7	A1	147
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c7/WellA1_PointA1_0148_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0148.nd2	1	7	A1	148
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c7/WellA1_PointA1_0149_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0149.nd2	1	7	A1	149
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c7/WellA1_PointA1_0150_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0150.nd2	1	7	A1	150
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c7/WellA1_PointA1_0151_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0151.nd2	1	7	A1	151
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c7/WellA1_PointA1_0152_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0152.nd2	1	7	A1	152
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c7/WellA1_PointA1_0153_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0153.nd2	1	7	A1	153
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c7/WellA1_PointA1_0154_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0154.nd2	1	7	A1	154
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c7/WellA1_PointA1_0155_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0155.nd2	1	7	A1	155
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c7/WellA1_PointA1_0156_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0156.nd2	1	7	A1	156
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c7/WellA1_PointA1_0157_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0157.nd2	1	7	A1	157
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c7/WellA1_PointA1_0158_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0158.nd2	1	7	A1	158
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c7/WellA1_PointA1_0159_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0159.nd2	1	7	A1	159
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c7/WellA1_PointA1_0160_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0160.nd2	1	7	A1	160
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c7/WellA1_PointA1_0161_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0161.nd2	1	7	A1	161
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c7/WellA1_PointA1_0162_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0162.nd2	1	7	A1	162
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c7/WellA1_PointA1_0163_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0163.nd2	1	7	A1	163
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c7/WellA1_PointA1_0164_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0164.nd2	1	7	A1	164
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c7/WellA1_PointA1_0165_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0165.nd2	1	7	A1	165
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c7/WellA1_PointA1_0166_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0166.nd2	1	7	A1	166
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c7/WellA1_PointA1_0167_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0167.nd2	1	7	A1	167
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c7/WellA1_PointA1_0168_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0168.nd2	1	7	A1	168
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c7/WellA1_PointA1_0169_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0169.nd2	1	7	A1	169
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c7/WellA1_PointA1_0170_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0170.nd2	1	7	A1	170
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c7/WellA1_PointA1_0171_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0171.nd2	1	7	A1	171
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c7/WellA1_PointA1_0172_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0172.nd2	1	7	A1	172
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c7/WellA1_PointA1_0173_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0173.nd2	1	7	A1	173
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c7/WellA1_PointA1_0174_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0174.nd2	1	7	A1	174
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c7/WellA1_PointA1_0175_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0175.nd2	1	7	A1	175
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c7/WellA1_PointA1_0176_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0176.nd2	1	7	A1	176
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c7/WellA1_PointA1_0177_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0177.nd2	1	7	A1	177
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c7/WellA1_PointA1_0178_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0178.nd2	1	7	A1	178
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c7/WellA1_PointA1_0179_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0179.nd2	1	7	A1	179
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c7/WellA1_PointA1_0180_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0180.nd2	1	7	A1	180
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c7/WellA1_PointA1_0181_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0181.nd2	1	7	A1	181
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c7/WellA1_PointA1_0182_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0182.nd2	1	7	A1	182
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c7/WellA1_PointA1_0183_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0183.nd2	1	7	A1	183
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c7/WellA1_PointA1_0184_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0184.nd2	1	7	A1	184
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c7/WellA1_PointA1_0185_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0185.nd2	1	7	A1	185
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c7/WellA1_PointA1_0186_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0186.nd2	1	7	A1	186
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c7/WellA1_PointA1_0187_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0187.nd2	1	7	A1	187
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c7/WellA1_PointA1_0188_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0188.nd2	1	7	A1	188
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c7/WellA1_PointA1_0189_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0189.nd2	1	7	A1	189
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c7/WellA1_PointA1_0190_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0190.nd2	1	7	A1	190
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c7/WellA1_PointA1_0191_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0191.nd2	1	7	A1	191
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c7/WellA1_PointA1_0192_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0192.nd2	1	7	A1	192
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c7/WellA1_PointA1_0193_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0193.nd2	1	7	A1	193
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c7/WellA1_PointA1_0194_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0194.nd2	1	7	A1	194
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c7/WellA1_PointA1_0195_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0195.nd2	1	7	A1	195
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c7/WellA1_PointA1_0196_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0196.nd2	1	7	A1	196
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c7/WellA1_PointA1_0197_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0197.nd2	1	7	A1	197
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c7/WellA1_PointA1_0198_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0198.nd2	1	7	A1	198
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c7/WellA1_PointA1_0199_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0199.nd2	1	7	A1	199
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c7/WellA1_PointA1_0200_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0200.nd2	1	7	A1	200
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c7/WellA1_PointA1_0201_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0201.nd2	1	7	A1	201
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c7/WellA1_PointA1_0202_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0202.nd2	1	7	A1	202
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c7/WellA1_PointA1_0203_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0203.nd2	1	7	A1	203
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c7/WellA1_PointA1_0204_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0204.nd2	1	7	A1	204
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c7/WellA1_PointA1_0205_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0205.nd2	1	7	A1	205
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c7/WellA1_PointA1_0206_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0206.nd2	1	7	A1	206
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c7/WellA1_PointA1_0207_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0207.nd2	1	7	A1	207
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c7/WellA1_PointA1_0208_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0208.nd2	1	7	A1	208
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c7/WellA1_PointA1_0209_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0209.nd2	1	7	A1	209
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c7/WellA1_PointA1_0210_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0210.nd2	1	7	A1	210
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c7/WellA1_PointA1_0211_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0211.nd2	1	7	A1	211
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c7/WellA1_PointA1_0212_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0212.nd2	1	7	A1	212
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c7/WellA1_PointA1_0213_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0213.nd2	1	7	A1	213
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c7/WellA1_PointA1_0214_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0214.nd2	1	7	A1	214
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c7/WellA1_PointA1_0215_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0215.nd2	1	7	A1	215
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c7/WellA1_PointA1_0216_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0216.nd2	1	7	A1	216
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c7/WellA1_PointA1_0217_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0217.nd2	1	7	A1	217
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c7/WellA1_PointA1_0218_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0218.nd2	1	7	A1	218
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c7/WellA1_PointA1_0219_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0219.nd2	1	7	A1	219
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c7/WellA1_PointA1_0220_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0220.nd2	1	7	A1	220
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c7/WellA1_PointA1_0221_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0221.nd2	1	7	A1	221
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c7/WellA1_PointA1_0222_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0222.nd2	1	7	A1	222
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c7/WellA1_PointA1_0223_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0223.nd2	1	7	A1	223
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c7/WellA1_PointA1_0224_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0224.nd2	1	7	A1	224
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c7/WellA1_PointA1_0225_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0225.nd2	1	7	A1	225
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c7/WellA1_PointA1_0226_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0226.nd2	1	7	A1	226
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c7/WellA1_PointA1_0227_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0227.nd2	1	7	A1	227
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c7/WellA1_PointA1_0228_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0228.nd2	1	7	A1	228
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c7/WellA1_PointA1_0229_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0229.nd2	1	7	A1	229
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c7/WellA1_PointA1_0230_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0230.nd2	1	7	A1	230
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c7/WellA1_PointA1_0231_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0231.nd2	1	7	A1	231
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c7/WellA1_PointA1_0232_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0232.nd2	1	7	A1	232
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c7/WellA1_PointA1_0233_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0233.nd2	1	7	A1	233
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c7/WellA1_PointA1_0234_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0234.nd2	1	7	A1	234
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c7/WellA1_PointA1_0235_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0235.nd2	1	7	A1	235
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c7/WellA1_PointA1_0236_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0236.nd2	1	7	A1	236
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c7/WellA1_PointA1_0237_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0237.nd2	1	7	A1	237
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c7/WellA1_PointA1_0238_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0238.nd2	1	7	A1	238
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c7/WellA1_PointA1_0239_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0239.nd2	1	7	A1	239
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c7/WellA1_PointA1_0240_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0240.nd2	1	7	A1	240
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c7/WellA1_PointA1_0241_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0241.nd2	1	7	A1	241
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c7/WellA1_PointA1_0242_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0242.nd2	1	7	A1	242
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c7/WellA1_PointA1_0243_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0243.nd2	1	7	A1	243
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c7/WellA1_PointA1_0244_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0244.nd2	1	7	A1	244
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c7/WellA1_PointA1_0245_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0245.nd2	1	7	A1	245
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c7/WellA1_PointA1_0246_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0246.nd2	1	7	A1	246
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c7/WellA1_PointA1_0247_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0247.nd2	1	7	A1	247
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c7/WellA1_PointA1_0248_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0248.nd2	1	7	A1	248
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c7/WellA1_PointA1_0249_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0249.nd2	1	7	A1	249
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c7/WellA1_PointA1_0250_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0250.nd2	1	7	A1	250
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c7/WellA1_PointA1_0251_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0251.nd2	1	7	A1	251
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c7/WellA1_PointA1_0252_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0252.nd2	1	7	A1	252
