plate	round	well	tile
2	1	B1	67
2	2	B1	67
2	1	B1	68
2	2	B1	68
2	1	B1	69
2	2	B1	69
2	1	B1	70
2	2	B1	70
2	1	B1	71
2	2	B1	71
2	1	B1	72
2	2	B1	72
2	1	B1	73
2	2	B1	73
2	1	B1	74
2	2	B1	74
2	1	B1	75
2	2	B1	75
2	1	B1	76
2	2	B1	76
2	1	B1	77
2	2	B1	77
2	1	B1	78
2	2	B1	78
2	1	B1	79
2	2	B1	79
2	1	B1	80
2	2	B1	80
2	1	B1	81
2	2	B1	81
2	1	B1	82
2	2	B1	82
2	1	B1	83
2	2	B1	83
2	1	B1	84
2	2	B1	84
2	1	B1	85
2	2	B1	85
2	1	B1	86
2	2	B1	86
2	1	B1	87
2	2	B1	87
2	1	B1	88
2	2	B1	88
2	1	B1	89
2	2	B1	89
2	1	B1	90
2	2	B1	90
2	1	B1	91
2	2	B1	91
2	1	B1	92
2	2	B1	92
2	1	B1	93
2	2	B1	93
2	1	B1	94
2	2	B1	94
2	1	B1	95
2	2	B1	95
2	1	B1	96
2	2	B1	96
2	1	B1	97
2	2	B1	97
2	1	B1	98
2	2	B1	98
2	1	B1	99
2	2	B1	99
2	1	B1	100
2	2	B1	100
2	1	B1	101
2	2	B1	101
2	1	B1	102
2	2	B1	102
2	1	B1	103
2	2	B1	103
2	1	B1	104
2	2	B1	104
2	1	B1	105
2	2	B1	105
2	1	B1	106
2	2	B1	106
2	1	B1	107
2	2	B1	107
2	1	B1	108
2	2	B1	108
2	1	B1	109
2	2	B1	109
2	1	B1	110
2	2	B1	110
2	1	B1	111
2	2	B1	111
2	1	B1	112
2	2	B1	112
2	1	B1	113
2	2	B1	113
2	1	B1	114
2	2	B1	114
2	1	B1	115
2	2	B1	115
2	1	B1	116
2	2	B1	116
2	1	B1	117
2	2	B1	117
2	1	B1	118
2	2	B1	118
2	1	B1	119
2	2	B1	119
2	1	B1	120
2	2	B1	120
2	1	B1	121
2	2	B1	121
2	1	B1	122
2	2	B1	122
2	1	B1	123
2	2	B1	123
2	1	B1	124
2	2	B1	124
2	1	B1	125
2	2	B1	125
2	1	B1	126
2	2	B1	126
2	1	B1	127
2	2	B1	127
2	1	B1	128
2	2	B1	128
2	1	B1	129
2	2	B1	129
2	1	B1	130
2	2	B1	130
2	1	B1	131
2	2	B1	131
2	1	B1	132
2	2	B1	132
2	1	B1	133
2	2	B1	133
2	1	B1	134
2	2	B1	134
2	1	B1	135
2	2	B1	135
2	1	B1	136
2	2	B1	136
2	1	B1	137
2	2	B1	137
2	1	B1	138
2	2	B1	138
2	1	B1	139
2	2	B1	139
2	1	B1	140
2	2	B1	140
2	1	B1	141
2	2	B1	141
2	1	B1	142
2	2	B1	142
2	1	B1	143
2	2	B1	143
2	1	B1	144
2	2	B1	144
2	1	B1	145
2	2	B1	145
2	1	B1	146
2	2	B1	146
2	1	B1	147
2	2	B1	147
2	1	B1	148
2	2	B1	148
2	1	B1	149
2	2	B1	149
2	1	B1	150
2	2	B1	150
2	1	B1	151
2	2	B1	151
2	1	B1	152
2	2	B1	152
2	1	B1	153
2	2	B1	153
2	1	B1	154
2	2	B1	154
2	1	B1	155
2	2	B1	155
2	1	B1	156
2	2	B1	156
2	1	B1	157
2	2	B1	157
2	1	B1	158
2	2	B1	158
2	1	B1	159
2	2	B1	159
2	1	B1	160
2	2	B1	160
2	1	B1	161
2	2	B1	161
2	1	B1	162
2	2	B1	162
2	1	B1	163
2	2	B1	163
2	1	B1	164
2	2	B1	164
2	1	B1	165
2	2	B1	165
2	1	B1	166
2	2	B1	166
2	1	B1	167
2	2	B1	167
2	1	B1	168
2	2	B1	168
2	1	B1	169
2	2	B1	169
2	1	B1	170
2	2	B1	170
2	1	B1	171
2	2	B1	171
2	1	B1	172
2	2	B1	172
2	1	B1	173
2	2	B1	173
2	1	B1	174
2	2	B1	174
2	1	B1	175
2	2	B1	175
2	1	B1	176
2	2	B1	176
2	1	B1	177
2	2	B1	177
2	1	B1	178
2	2	B1	178
2	1	B1	179
2	2	B1	179
2	1	B1	180
2	2	B1	180
2	1	B1	181
2	2	B1	181
2	1	B1	182
2	2	B1	182
2	1	B1	183
2	2	B1	183
2	1	B1	184
2	2	B1	184
2	1	B1	185
2	2	B1	185
2	1	B1	186
2	2	B1	186
2	1	B1	187
2	2	B1	187
2	1	B1	188
2	2	B1	188
2	1	B1	189
2	2	B1	189
2	1	B1	190
2	2	B1	190
2	1	B1	191
2	2	B1	191
2	1	B1	192
2	2	B1	192
2	1	B1	193
2	2	B1	193
2	1	B1	194
2	2	B1	194
2	1	B1	195
2	2	B1	195
2	1	B1	196
2	2	B1	196
2	1	B1	197
2	2	B1	197
2	1	B1	198
2	2	B1	198
2	1	B1	199
2	2	B1	199
2	1	B1	200
2	2	B1	200
2	1	B1	201
2	2	B1	201
2	1	B1	202
2	2	B1	202
2	1	B1	203
2	2	B1	203
2	1	B1	204
2	2	B1	204
2	1	B1	205
2	2	B1	205
2	1	B1	206
2	2	B1	206
2	1	B1	207
2	2	B1	207
2	1	B1	208
2	2	B1	208
2	1	B1	209
2	2	B1	209
2	1	B1	210
2	2	B1	210
2	1	B1	211
2	2	B1	211
2	1	B1	212
2	2	B1	212
2	1	B1	213
2	2	B1	213
2	1	B1	214
2	2	B1	214
2	1	B1	215
2	2	B1	215
2	1	B1	216
2	2	B1	216
2	1	B1	217
2	2	B1	217
2	1	B1	218
2	2	B1	218
2	1	B1	219
2	2	B1	219
2	1	B1	220
2	2	B1	220
2	1	B1	221
2	2	B1	221
2	1	B1	222
2	2	B1	222
2	1	B1	223
2	2	B1	223
2	1	B1	224
2	2	B1	224
2	1	B1	225
2	2	B1	225
2	1	B1	226
2	2	B1	226
2	1	B1	227
2	2	B1	227
2	1	B1	228
2	2	B1	228
2	1	B1	229
2	2	B1	229
2	1	B1	230
2	2	B1	230
2	1	B1	231
2	2	B1	231
2	1	B1	232
2	2	B1	232
2	1	B1	233
2	2	B1	233
2	1	B1	234
2	2	B1	234
2	1	B1	235
2	2	B1	235
2	1	B1	236
2	2	B1	236
2	1	B1	237
2	2	B1	237
2	1	B1	238
2	2	B1	238
2	1	B1	239
2	2	B1	239
2	1	B1	240
2	2	B1	240
2	1	B1	241
2	2	B1	241
2	1	B1	242
2	2	B1	242
2	1	B1	243
2	2	B1	243
2	1	B1	244
2	2	B1	244
2	1	B1	245
2	2	B1	245
2	1	B1	246
2	2	B1	246
2	1	B1	247
2	2	B1	247
2	1	B1	248
2	2	B1	248
2	1	B1	249
2	2	B1	249
2	1	B1	250
2	2	B1	250
2	1	B1	251
2	2	B1	251
2	1	B1	252
2	2	B1	252
2	1	B1	253
2	2	B1	253
2	1	B1	254
2	2	B1	254
2	1	B1	255
2	2	B1	255
2	1	B1	256
2	2	B1	256
2	1	B1	257
2	2	B1	257
2	1	B1	258
2	2	B1	258
2	1	B1	259
2	2	B1	259
2	1	B1	260
2	2	B1	260
2	1	B1	261
2	2	B1	261
2	1	B1	262
2	2	B1	262
2	1	B1	263
2	2	B1	263
2	1	B1	264
2	2	B1	264
2	1	B1	265
2	2	B1	265
2	1	B1	266
2	2	B1	266
2	1	B1	267
2	2	B1	267
2	1	B1	268
2	2	B1	268
2	1	B1	269
2	2	B1	269
2	1	B1	270
2	2	B1	270
2	1	B1	271
2	2	B1	271
2	1	B1	272
2	2	B1	272
2	1	B1	273
2	2	B1	273
2	1	B1	274
2	2	B1	274
2	1	B1	275
2	2	B1	275
2	1	B1	276
2	2	B1	276
2	1	B1	277
2	2	B1	277
2	1	B1	278
2	2	B1	278
2	1	B1	279
2	2	B1	279
2	1	B1	280
2	2	B1	280
2	1	B1	281
2	2	B1	281
2	1	B1	282
2	2	B1	282
2	1	B1	283
2	2	B1	283
2	1	B1	284
2	2	B1	284
2	1	B1	285
2	2	B1	285
2	1	B1	286
2	2	B1	286
2	1	B1	287
2	2	B1	287
2	1	B1	288
2	2	B1	288
2	1	B1	289
2	2	B1	289
2	1	B1	290
2	2	B1	290
2	1	B1	291
2	2	B1	291
2	1	B1	292
2	2	B1	292
2	1	B1	293
2	2	B1	293
2	1	B1	294
2	2	B1	294
2	1	B1	295
2	2	B1	295
2	1	B1	296
2	2	B1	296
2	1	B1	297
2	2	B1	297
2	1	B1	298
2	2	B1	298
2	1	B1	299
2	2	B1	299
2	1	B1	300
2	2	B1	300
2	1	B1	301
2	2	B1	301
2	1	B1	302
2	2	B1	302
2	1	B1	303
2	2	B1	303
2	1	B1	304
2	2	B1	304
2	1	B1	305
2	2	B1	305
2	1	B1	306
2	2	B1	306
2	1	B1	307
2	2	B1	307
2	1	B1	308
2	2	B1	308
2	1	B1	309
2	2	B1	309
2	1	B1	310
2	2	B1	310
2	1	B1	311
2	2	B1	311
2	1	B1	312
2	2	B1	312
2	1	B1	313
2	2	B1	313
2	1	B1	314
2	2	B1	314
2	1	B1	315
2	2	B1	315
2	1	B1	316
2	2	B1	316
2	1	B1	317
2	2	B1	317
2	1	B1	318
2	2	B1	318
2	1	B1	319
2	2	B1	319
2	1	B1	320
2	2	B1	320
2	1	B1	321
2	2	B1	321
2	1	B1	322
2	2	B1	322
2	1	B1	323
2	2	B1	323
2	1	B1	324
2	2	B1	324
2	1	B1	325
2	2	B1	325
2	1	B1	326
2	2	B1	326
2	1	B1	327
2	2	B1	327
2	1	B1	328
2	2	B1	328
2	1	B1	329
2	2	B1	329
2	1	B1	330
2	2	B1	330
2	1	B1	331
2	2	B1	331
2	1	B1	332
2	2	B1	332
2	1	B1	333
2	2	B1	333
2	1	B1	334
2	2	B1	334
2	1	B1	335
2	2	B1	335
2	1	B1	336
2	2	B1	336
2	1	B1	337
2	2	B1	337
2	1	B1	338
2	2	B1	338
2	1	B1	339
2	2	B1	339
2	1	B1	340
2	2	B1	340
2	1	B1	341
2	2	B1	341
2	1	B1	342
2	2	B1	342
2	1	B1	343
2	2	B1	343
2	1	B1	344
2	2	B1	344
2	1	B1	345
2	2	B1	345
2	1	B1	346
2	2	B1	346
2	1	B1	347
2	2	B1	347
2	1	B1	348
2	2	B1	348
2	1	B1	349
2	2	B1	349
2	1	B1	350
2	2	B1	350
2	1	B1	351
2	2	B1	351
2	1	B1	352
2	2	B1	352
2	1	B1	353
2	2	B1	353
2	1	B1	354
2	2	B1	354
2	1	B1	355
2	2	B1	355
2	1	B1	356
2	2	B1	356
2	1	B1	357
2	2	B1	357
2	1	B1	358
2	2	B1	358
2	1	B1	359
2	2	B1	359
2	1	B1	360
2	2	B1	360
2	1	B1	361
2	2	B1	361
2	1	B1	362
2	2	B1	362
2	1	B1	363
2	2	B1	363
2	1	B1	364
2	2	B1	364
2	1	B1	365
2	2	B1	365
2	1	B1	366
2	2	B1	366
2	1	B1	367
2	2	B1	367
2	1	B1	368
2	2	B1	368
2	1	B1	369
2	2	B1	369
2	1	B1	370
2	2	B1	370
2	1	B1	371
2	2	B1	371
2	1	B1	372
2	2	B1	372
2	1	B1	373
2	2	B1	373
2	1	B1	374
2	2	B1	374
2	1	B1	375
2	2	B1	375
2	1	B1	376
2	2	B1	376
2	1	B1	377
2	2	B1	377
2	1	B1	378
2	2	B1	378
2	1	B1	379
2	2	B1	379
2	1	B1	380
2	2	B1	380
2	1	B1	381
2	2	B1	381
2	1	B1	382
2	2	B1	382
2	1	B1	383
2	2	B1	383
2	1	B1	384
2	2	B1	384
2	1	B1	385
2	2	B1	385
2	1	B1	386
2	2	B1	386
2	1	B1	387
2	2	B1	387
2	1	B1	388
2	2	B1	388
2	1	B1	389
2	2	B1	389
2	1	B1	390
2	2	B1	390
2	1	B1	391
2	2	B1	391
2	1	B1	392
2	2	B1	392
2	1	B1	393
2	2	B1	393
2	1	B1	394
2	2	B1	394
2	1	B1	395
2	2	B1	395
2	1	B1	396
2	2	B1	396
2	1	B1	397
2	2	B1	397
2	1	B1	398
2	2	B1	398
2	1	B1	399
2	2	B1	399
2	1	B1	400
2	2	B1	400
2	1	B1	401
2	2	B1	401
2	1	B1	402
2	2	B1	402
2	1	B1	403
2	2	B1	403
2	1	B1	404
2	2	B1	404
2	1	B1	405
2	2	B1	405
2	1	B1	406
2	2	B1	406
2	1	B1	407
2	2	B1	407
2	1	B1	408
2	2	B1	408
2	1	B1	409
2	2	B1	409
2	1	B1	410
2	2	B1	410
2	1	B1	411
2	2	B1	411
2	1	B1	412
2	2	B1	412
2	1	B1	413
2	2	B1	413
2	1	B1	414
2	2	B1	414
2	1	B1	415
2	2	B1	415
2	1	B1	416
2	2	B1	416
2	1	B1	417
2	2	B1	417
2	1	B1	418
2	2	B1	418
2	1	B1	419
2	2	B1	419
2	1	B1	420
2	2	B1	420
2	1	B1	421
2	2	B1	421
2	1	B1	422
2	2	B1	422
2	1	B1	423
2	2	B1	423
2	1	B1	424
2	2	B1	424
2	1	B1	425
2	2	B1	425
2	1	B1	426
2	2	B1	426
2	1	B1	427
2	2	B1	427
2	1	B1	428
2	2	B1	428
2	1	B1	429
2	2	B1	429
2	1	B1	430
2	2	B1	430
2	1	B1	431
2	2	B1	431
2	1	B1	432
2	2	B1	432
2	1	B1	433
2	2	B1	433
2	1	B1	434
2	2	B1	434
2	1	B1	435
2	2	B1	435
2	1	B1	436
2	2	B1	436
2	1	B1	437
2	2	B1	437
2	1	B1	438
2	2	B1	438
2	1	B1	439
2	2	B1	439
2	1	B1	440
2	2	B1	440
2	1	B1	441
2	2	B1	441
2	1	B1	442
2	2	B1	442
2	1	B1	443
2	2	B1	443
2	1	B1	444
2	2	B1	444
2	1	B1	445
2	2	B1	445
2	1	B1	446
2	2	B1	446
2	1	B1	447
2	2	B1	447
2	1	B1	448
2	2	B1	448
2	1	B1	449
2	2	B1	449
2	1	B1	450
2	2	B1	450
2	1	B1	451
2	2	B1	451
2	1	B1	452
2	2	B1	452
2	1	B1	453
2	2	B1	453
2	1	B1	454
2	2	B1	454
2	1	B1	455
2	2	B1	455
2	1	B1	456
2	2	B1	456
2	1	B1	457
2	2	B1	457
2	1	B1	458
2	2	B1	458
2	1	B1	459
2	2	B1	459
2	1	B1	460
2	2	B1	460
2	1	B1	461
2	2	B1	461
2	1	B1	462
2	2	B1	462
2	1	B1	463
2	2	B1	463
2	1	B1	464
2	2	B1	464
2	1	B1	465
2	2	B1	465
2	1	B1	466
2	2	B1	466
2	1	B1	467
2	2	B1	467
2	1	B1	468
2	2	B1	468
2	1	B1	469
2	2	B1	469
2	1	B1	470
2	2	B1	470
2	1	B1	471
2	2	B1	471
2	1	B1	472
2	2	B1	472
2	1	B1	473
2	2	B1	473
2	1	B1	474
2	2	B1	474
2	1	B1	475
2	2	B1	475
2	1	B1	476
2	2	B1	476
2	1	B1	477
2	2	B1	477
2	1	B1	478
2	2	B1	478
2	1	B1	479
2	2	B1	479
2	1	B1	480
2	2	B1	480
2	1	B1	481
2	2	B1	481
2	1	B1	482
2	2	B1	482
2	1	B1	483
2	2	B1	483
2	1	B1	484
2	2	B1	484
2	1	B1	485
2	2	B1	485
2	1	B1	486
2	2	B1	486
2	1	B1	487
2	2	B1	487
2	1	B1	488
2	2	B1	488
2	1	B1	489
2	2	B1	489
2	1	B1	490
2	2	B1	490
2	1	B1	491
2	2	B1	491
2	1	B1	492
2	2	B1	492
2	1	B1	493
2	2	B1	493
2	1	B1	494
2	2	B1	494
2	1	B1	495
2	2	B1	495
2	1	B1	496
2	2	B1	496
2	1	B1	497
2	2	B1	497
2	1	B1	498
2	2	B1	498
2	1	B1	499
2	2	B1	499
2	1	B1	500
2	2	B1	500
2	1	B1	501
2	2	B1	501
2	1	B1	502
2	2	B1	502
2	1	B1	503
2	2	B1	503
2	1	B1	504
2	2	B1	504
2	1	B1	505
2	2	B1	505
2	1	B1	506
2	2	B1	506
2	1	B1	507
2	2	B1	507
2	1	B1	508
2	2	B1	508
2	1	B1	509
2	2	B1	509
2	1	B1	510
2	2	B1	510
2	1	B1	511
2	2	B1	511
2	1	B1	512
2	2	B1	512
2	1	B1	513
2	2	B1	513
2	1	B1	514
2	2	B1	514
2	1	B1	515
2	2	B1	515
2	1	B1	516
2	2	B1	516
2	1	B1	517
2	2	B1	517
2	1	B1	518
2	2	B1	518
2	1	B1	519
2	2	B1	519
2	1	B1	520
2	2	B1	520
2	1	B1	521
2	2	B1	521
2	1	B1	522
2	2	B1	522
2	1	B1	523
2	2	B1	523
2	1	B1	524
2	2	B1	524
2	1	B1	525
2	2	B1	525
2	1	B1	526
2	2	B1	526
2	1	B1	527
2	2	B1	527
2	1	B1	528
2	2	B1	528
2	1	B1	529
2	2	B1	529
2	1	B1	530
2	2	B1	530
2	1	B1	531
2	2	B1	531
2	1	B1	532
2	2	B1	532
2	1	B1	533
2	2	B1	533
2	1	B1	534
2	2	B1	534
2	1	B1	535
2	2	B1	535
2	1	B1	536
2	2	B1	536
2	1	B1	537
2	2	B1	537
2	1	B1	538
2	2	B1	538
2	1	B1	539
2	2	B1	539
2	1	B1	540
2	2	B1	540
2	1	B1	541
2	2	B1	541
2	1	B1	542
2	2	B1	542
2	1	B1	543
2	2	B1	543
2	1	B1	544
2	2	B1	544
2	1	B1	545
2	2	B1	545
2	1	B1	546
2	2	B1	546
2	1	B1	547
2	2	B1	547
2	1	B1	548
2	2	B1	548
2	1	B1	549
2	2	B1	549
2	1	B1	550
2	2	B1	550
2	1	B1	551
2	2	B1	551
2	1	B1	552
2	2	B1	552
2	1	B1	553
2	2	B1	553
2	1	B1	554
2	2	B1	554
2	1	B1	555
2	2	B1	555
2	1	B1	556
2	2	B1	556
2	1	B1	557
2	2	B1	557
2	1	B1	558
2	2	B1	558
2	1	B1	559
2	2	B1	559
2	1	B1	560
2	2	B1	560
2	1	B1	561
2	2	B1	561
2	1	B1	562
2	2	B1	562
2	1	B1	563
2	2	B1	563
2	1	B1	564
2	2	B1	564
2	1	B1	565
2	2	B1	565
2	1	B1	566
2	2	B1	566
2	1	B1	567
2	2	B1	567
2	1	B1	568
2	2	B1	568
2	1	B1	569
2	2	B1	569
2	1	B1	570
2	2	B1	570
2	1	B1	571
2	2	B1	571
2	1	B1	572
2	2	B1	572
2	1	B1	573
2	2	B1	573
2	1	B1	574
2	2	B1	574
2	1	B1	575
2	2	B1	575
2	1	B1	576
2	2	B1	576
2	1	B1	577
2	2	B1	577
2	1	B1	578
2	2	B1	578
2	1	B1	579
2	2	B1	579
2	1	B1	580
2	2	B1	580
2	1	B1	581
2	2	B1	581
2	1	B1	582
2	2	B1	582
2	1	B1	583
2	2	B1	583
2	1	B1	584
2	2	B1	584
2	1	B1	585
2	2	B1	585
2	1	B1	586
2	2	B1	586
2	1	B1	587
2	2	B1	587
2	1	B1	588
2	2	B1	588
2	1	B1	589
2	2	B1	589
2	1	B1	590
2	2	B1	590
2	1	B1	591
2	2	B1	591
2	1	B1	592
2	2	B1	592
2	1	B1	593
2	2	B1	593
2	1	B1	594
2	2	B1	594
2	1	B1	595
2	2	B1	595
2	1	B1	596
2	2	B1	596
2	1	B1	597
2	2	B1	597
2	1	B1	598
2	2	B1	598
2	1	B1	599
2	2	B1	599
2	1	B1	600
2	2	B1	600
2	1	B1	601
2	2	B1	601
2	1	B1	602
2	2	B1	602
2	1	B1	603
2	2	B1	603
2	1	B1	604
2	2	B1	604
2	1	B1	605
2	2	B1	605
2	1	B1	606
2	2	B1	606
2	1	B1	607
2	2	B1	607
2	1	B1	608
2	2	B1	608
2	1	B1	609
2	2	B1	609
2	1	B1	610
2	2	B1	610
2	1	B1	611
2	2	B1	611
2	1	B1	612
2	2	B1	612
2	1	B1	613
2	2	B1	613
2	1	B1	614
2	2	B1	614
2	1	B1	615
2	2	B1	615
2	1	B1	616
2	2	B1	616
2	1	B1	617
2	2	B1	617
2	1	B1	618
2	2	B1	618
2	1	B1	619
2	2	B1	619
2	1	B1	620
2	2	B1	620
2	1	B1	621
2	2	B1	621
2	1	B1	622
2	2	B1	622
2	1	B1	623
2	2	B1	623
2	1	B1	624
2	2	B1	624
2	1	B1	625
2	2	B1	625
2	1	B1	626
2	2	B1	626
2	1	B1	627
2	2	B1	627
2	1	B1	628
2	2	B1	628
2	1	B1	629
2	2	B1	629
2	1	B1	630
2	2	B1	630
2	1	B1	631
2	2	B1	631
2	1	B1	632
2	2	B1	632
2	1	B1	633
2	2	B1	633
2	1	B1	634
2	2	B1	634
2	1	B1	635
2	2	B1	635
2	1	B1	636
2	2	B1	636
2	1	B1	637
2	2	B1	637
2	1	B1	638
2	2	B1	638
2	1	B1	639
2	2	B1	639
2	1	B1	640
2	2	B1	640
2	1	B1	641
2	2	B1	641
2	1	B1	642
2	2	B1	642
2	1	B1	643
2	2	B1	643
2	1	B1	644
2	2	B1	644
2	1	B1	645
2	2	B1	645
2	1	B1	646
2	2	B1	646
2	1	B1	647
2	2	B1	647
2	1	B1	648
2	2	B1	648
2	1	B1	649
2	2	B1	649
2	1	B1	650
2	2	B1	650
2	1	B1	651
2	2	B1	651
2	1	B1	652
2	2	B1	652
2	1	B1	653
2	2	B1	653
2	1	B1	654
2	2	B1	654
2	1	B1	655
2	2	B1	655
2	1	B1	656
2	2	B1	656
2	1	B1	657
2	2	B1	657
2	1	B1	658
2	2	B1	658
2	1	B1	659
2	2	B1	659
2	1	B1	660
2	2	B1	660
2	1	B1	661
2	2	B1	661
2	1	B1	662
2	2	B1	662
2	1	B1	663
2	2	B1	663
2	1	B1	664
2	2	B1	664
2	1	B1	665
2	2	B1	665
2	1	B1	666
2	2	B1	666
2	1	B1	667
2	2	B1	667
2	1	B1	668
2	2	B1	668
2	1	B1	669
2	2	B1	669
2	1	B1	670
2	2	B1	670
2	1	B1	671
2	2	B1	671
2	1	B1	672
2	2	B1	672
2	1	B1	673
2	2	B1	673
2	1	B1	674
2	2	B1	674
2	1	B1	675
2	2	B1	675
2	1	B1	676
2	2	B1	676
2	1	B1	677
2	2	B1	677
2	1	B1	678
2	2	B1	678
2	1	B1	679
2	2	B1	679
2	1	B1	680
2	2	B1	680
2	1	B1	681
2	2	B1	681
2	1	B1	682
2	2	B1	682
2	1	B1	683
2	2	B1	683
2	1	B1	684
2	2	B1	684
2	1	B1	685
2	2	B1	685
2	1	B1	686
2	2	B1	686
2	1	B1	687
2	2	B1	687
2	1	B1	688
2	2	B1	688
2	1	B1	689
2	2	B1	689
2	1	B1	690
2	2	B1	690
2	1	B1	691
2	2	B1	691
2	1	B1	692
2	2	B1	692
2	1	B1	693
2	2	B1	693
2	1	B1	694
2	2	B1	694
2	1	B1	695
2	2	B1	695
2	1	B1	696
2	2	B1	696
2	1	B1	697
2	2	B1	697
2	1	B1	698
2	2	B1	698
2	1	B1	699
2	2	B1	699
2	1	B1	700
2	2	B1	700
2	1	B1	701
2	2	B1	701
2	1	B1	702
2	2	B1	702
2	1	B1	703
2	2	B1	703
2	1	B1	704
2	2	B1	704
2	1	B1	705
2	2	B1	705
2	1	B1	706
2	2	B1	706
2	1	B1	707
2	2	B1	707
2	1	B1	708
2	2	B1	708
2	1	B1	709
2	2	B1	709
2	1	B1	710
2	2	B1	710
2	1	B1	711
2	2	B1	711
2	1	B1	712
2	2	B1	712
2	1	B1	713
2	2	B1	713
2	1	B1	714
2	2	B1	714
2	1	B1	715
2	2	B1	715
2	1	B1	716
2	2	B1	716
2	1	B1	717
2	2	B1	717
2	1	B1	718
2	2	B1	718
2	1	B1	719
2	2	B1	719
2	1	B1	720
2	2	B1	720
2	1	B1	721
2	2	B1	721
2	1	B1	722
2	2	B1	722
2	1	B1	723
2	2	B1	723
2	1	B1	724
2	2	B1	724
2	1	B1	725
2	2	B1	725
2	1	B1	726
2	2	B1	726
2	1	B1	727
2	2	B1	727
2	1	B1	728
2	2	B1	728
2	1	B1	729
2	2	B1	729
2	1	B1	730
2	2	B1	730
2	1	B1	731
2	2	B1	731
2	1	B1	732
2	2	B1	732
2	1	B1	733
2	2	B1	733
2	1	B1	734
2	2	B1	734
2	1	B1	735
2	2	B1	735
2	1	B1	736
2	2	B1	736
2	1	B1	737
2	2	B1	737
2	1	B1	738
2	2	B1	738
2	1	B1	739
2	2	B1	739
2	1	B1	740
2	2	B1	740
2	1	B1	741
2	2	B1	741
2	1	B1	742
2	2	B1	742
2	1	B1	743
2	2	B1	743
2	1	B1	744
2	2	B1	744
2	1	B1	745
2	2	B1	745
2	1	B1	746
2	2	B1	746
2	1	B1	747
2	2	B1	747
2	1	B1	748
2	2	B1	748
2	1	B1	749
2	2	B1	749
2	1	B1	750
2	2	B1	750
2	1	B1	751
2	2	B1	751
2	1	B1	752
2	2	B1	752
2	1	B1	753
2	2	B1	753
2	1	B1	754
2	2	B1	754
2	1	B1	755
2	2	B1	755
2	1	B1	756
2	2	B1	756
2	1	B1	757
2	2	B1	757
2	1	B1	758
2	2	B1	758
2	1	B1	759
2	2	B1	759
2	1	B1	760
2	2	B1	760
2	1	B1	761
2	2	B1	761
2	1	B1	762
2	2	B1	762
2	1	B1	763
2	2	B1	763
2	1	B1	764
2	2	B1	764
2	1	B1	765
2	2	B1	765
2	1	B1	766
2	2	B1	766
2	1	B1	767
2	2	B1	767
2	1	B1	768
2	2	B1	768
2	1	B1	769
2	2	B1	769
2	1	B1	770
2	2	B1	770
2	1	B1	771
2	2	B1	771
2	1	B1	772
2	2	B1	772
2	1	B1	773
2	2	B1	773
2	1	B1	774
2	2	B1	774
2	1	B1	775
2	2	B1	775
2	1	B1	776
2	2	B1	776
2	1	B1	777
2	2	B1	777
2	1	B1	778
2	2	B1	778
2	1	B1	779
2	2	B1	779
2	1	B1	780
2	2	B1	780
2	1	B1	781
2	2	B1	781
2	1	B1	782
2	2	B1	782
2	1	B1	783
2	2	B1	783
2	1	B1	784
2	2	B1	784
2	1	B1	785
2	2	B1	785
2	1	B1	786
2	2	B1	786
2	1	B1	787
2	2	B1	787
2	1	B1	788
2	2	B1	788
2	1	B1	789
2	2	B1	789
2	1	B1	790
2	2	B1	790
2	1	B1	791
2	2	B1	791
2	1	B1	792
2	2	B1	792
2	1	B1	793
2	2	B1	793
2	1	B1	794
2	2	B1	794
2	1	B1	795
2	2	B1	795
2	1	B1	796
2	2	B1	796
2	1	B1	797
2	2	B1	797
2	1	B1	798
2	2	B1	798
2	1	B1	799
2	2	B1	799
2	1	B1	800
2	2	B1	800
2	1	B1	801
2	2	B1	801
2	1	B1	802
2	2	B1	802
2	1	B1	803
2	2	B1	803
2	1	B1	804
2	2	B1	804
2	1	B1	805
2	2	B1	805
2	1	B1	806
2	2	B1	806
2	1	B1	807
2	2	B1	807
2	1	B1	808
2	2	B1	808
2	1	B1	809
2	2	B1	809
2	1	B1	810
2	2	B1	810
2	1	B1	811
2	2	B1	811
2	1	B1	812
2	2	B1	812
2	1	B1	813
2	2	B1	813
2	1	B1	814
2	2	B1	814
2	1	B1	815
2	2	B1	815
2	1	B1	816
2	2	B1	816
2	1	B1	817
2	2	B1	817
2	1	B1	818
2	2	B1	818
2	1	B1	819
2	2	B1	819
2	1	B1	820
2	2	B1	820
2	1	B1	821
2	2	B1	821
2	1	B1	822
2	2	B1	822
2	1	B1	823
2	2	B1	823
2	1	B1	824
2	2	B1	824
2	1	B1	825
2	2	B1	825
2	1	B1	826
2	2	B1	826
2	1	B1	827
2	2	B1	827
2	1	B1	828
2	2	B1	828
2	1	B1	829
2	2	B1	829
2	1	B1	830
2	2	B1	830
2	1	B1	831
2	2	B1	831
2	1	B1	832
2	2	B1	832
2	1	B1	833
2	2	B1	833
2	1	B1	834
2	2	B1	834
2	1	B1	835
2	2	B1	835
2	1	B1	836
2	2	B1	836
2	1	B1	837
2	2	B1	837
2	1	B1	838
2	2	B1	838
2	1	B1	839
2	2	B1	839
2	1	B1	840
2	2	B1	840
2	1	B1	841
2	2	B1	841
2	1	B1	842
2	2	B1	842
2	1	B1	843
2	2	B1	843
